,SHOW,SEASON,CONTESTANT,variable,value,WINNER,R1,R
1107,Bachelorette,10,10_JASON_L,ELIMINATION-6,,0,0,0
1108,Bachelorette,10,10_JOSH_B,ELIMINATION-6,,0,0,0
1109,Bachelorette,10,10_MIKE_C,ELIMINATION-6,,0,0,0
1110,Bachelorette,10,10_RUDIE_D,ELIMINATION-6,,0,0,0
1111,Bachelorette,10,10_STEVEN_W,ELIMINATION-6,,0,0,0
1112,Bachelorette,9,09_CHRIS_S,ELIMINATION-6,,1,0,0
1113,Bachelorette,9,09_DREW_K,ELIMINATION-6,R,0,0,1
1114,Bachelorette,9,09_BROOKS_F,ELIMINATION-6,,0,0,0
1115,Bachelorette,9,09_ZAK_W,ELIMINATION-6,R,0,0,1
1116,Bachelorette,9,09_MICHAEL_G,ELIMINATION-6,,0,0,0
1117,Bachelorette,9,09_JAMES_C,ELIMINATION-6,E,0,0,0
1118,Bachelorette,9,09_JUAN_G,ELIMINATION-6,E,0,0,0
1119,Bachelorette,9,09_KASEY_S,ELIMINATION-6,E,0,0,0
1120,Bachelorette,9,09_MIKEY_T,ELIMINATION-6,,0,0,0
1121,Bachelorette,9,09_BEN_S,ELIMINATION-6,,0,0,0
1122,Bachelorette,9,09_BRYDEN_V,ELIMINATION-6,,0,0,0
1123,Bachelorette,9,09_ZACK_K,ELIMINATION-6,,0,0,0
1124,Bachelorette,9,09_BRAD_M,ELIMINATION-6,,0,0,0
1125,Bachelorette,9,09_BRANDON_A,ELIMINATION-6,,0,0,0
1126,Bachelorette,9,09_DAN_C,ELIMINATION-6,,0,0,0
1127,Bachelorette,9,09_BRIAN_J,ELIMINATION-6,,0,0,0
1128,Bachelorette,9,09_NICK_M,ELIMINATION-6,,0,0,0
1129,Bachelorette,9,09_ROBERT_G,ELIMINATION-6,,0,0,0
1130,Bachelorette,9,09_WILL_R,ELIMINATION-6,,0,0,0
1131,Bachelorette,9,09_DIOGO_C,ELIMINATION-6,,0,0,0
1132,Bachelorette,9,09_LARRY_B,ELIMINATION-6,,0,0,0
1133,Bachelorette,9,09_MICAH_X,ELIMINATION-6,,0,0,0
1134,Bachelorette,9,09_MIKE_X,ELIMINATION-6,,0,0,0
1135,Bachelorette,9,09_NICK_R,ELIMINATION-6,,0,0,0
1136,Bachelorette,9,09_JONATHAN_V,ELIMINATION-6,,0,0,0
1137,Bachelorette,8,08_JEF_H,ELIMINATION-6,,1,0,0
1138,Bachelorette,8,08_ARIE_L,ELIMINATION-6,,0,0,0
1139,Bachelorette,8,08_SEAN_L,ELIMINATION-6,,0,0,0
1140,Bachelorette,8,08_CHRIS_B,ELIMINATION-6,R,0,0,1
1141,Bachelorette,8,08_JOHN_W,ELIMINATION-6,,0,0,0
1142,Bachelorette,8,08_DOUG_C,ELIMINATION-6,,0,0,0
1143,Bachelorette,8,08_RYAN_B,ELIMINATION-6,ED,0,0,0
1144,Bachelorette,8,08_TRAVIS_P,ELIMINATION-6,ED,0,0,0
1145,Bachelorette,8,08_ALEJANDRO_V,ELIMINATION-6,,0,0,0
1146,Bachelorette,8,08_KALON_M,ELIMINATION-6,,0,0,0
1147,Bachelorette,8,08_CHARLIE_G,ELIMINATION-6,,0,0,0
1148,Bachelorette,8,08_MICHAEL_N,ELIMINATION-6,,0,0,0
1149,Bachelorette,8,08_NATHAN_B,ELIMINATION-6,,0,0,0
1150,Bachelorette,8,08_STEVIE_A,ELIMINATION-6,,0,0,0
1151,Bachelorette,8,08_ALESSANDRO_G,ELIMINATION-6,,0,0,0
1152,Bachelorette,8,08_TONY_P,ELIMINATION-6,,0,0,0
1153,Bachelorette,8,08_AARON_M,ELIMINATION-6,,0,0,0
1154,Bachelorette,8,08_KYLE_D,ELIMINATION-6,,0,0,0
1155,Bachelorette,8,08_JOE_G,ELIMINATION-6,,0,0,0
1156,Bachelorette,8,08_BRENT_R,ELIMINATION-6,,0,0,0
1157,Bachelorette,8,08_DAVID_H,ELIMINATION-6,,0,0,0
1158,Bachelorette,8,08_JACKSON_L,ELIMINATION-6,,0,0,0
1159,Bachelorette,8,08_JEANPAUL_L,ELIMINATION-6,,0,0,0
1160,Bachelorette,8,08_LERONE_A,ELIMINATION-6,,0,0,0
1161,Bachelorette,8,08_RANDY_W,ELIMINATION-6,,0,0,0
1162,Bachelorette,6,06_ROBERT_M,ELIMINATION-6,,1,0,0
1163,Bachelorette,6,06_CHRIS_L,ELIMINATION-6,,0,0,0
1164,Bachelorette,6,06_FRANK_N,ELIMINATION-6,R,0,0,1
1165,Bachelorette,6,06_KIRK_D,ELIMINATION-6,,0,0,0
1166,Bachelorette,6,06_TY_B,ELIMINATION-6,R,0,0,1
1167,Bachelorette,6,06_CRAIG_R,ELIMINATION-6,E,0,0,0
1168,Bachelorette,6,06_JUSTIN_R,ELIMINATION-6,EF,0,0,0
1169,Bachelorette,6,06_CHRIS_N,ELIMINATION-6,,0,0,0
1170,Bachelorette,6,06_KASEY_K,ELIMINATION-6,,0,0,0
1171,Bachelorette,6,06_JESSE_B,ELIMINATION-6,,0,0,0
1172,Bachelorette,6,06_JONATHAN_N,ELIMINATION-6,,0,0,0
1173,Bachelorette,6,06_JOHN_C,ELIMINATION-6,,0,0,0
1174,Bachelorette,6,06_STEVE_K,ELIMINATION-6,,0,0,0
1175,Bachelorette,6,06_HUNTER_W,ELIMINATION-6,,0,0,0
1176,Bachelorette,6,06_CHRIS_H,ELIMINATION-6,,0,0,0
1177,Bachelorette,6,06_CRAIG_M,ELIMINATION-6,,0,0,0
1178,Bachelorette,6,06_TYLER_V,ELIMINATION-6,,0,0,0
1179,Bachelorette,6,06_DEREK_X,ELIMINATION-6,,0,0,0
1180,Bachelorette,6,06_DERRICK_S,ELIMINATION-6,,0,0,0
1181,Bachelorette,6,06_JASON_W,ELIMINATION-6,,0,0,0
1182,Bachelorette,6,06_JAY_R,ELIMINATION-6,,0,0,0
1183,Bachelorette,6,06_JOHN_N,ELIMINATION-6,,0,0,0
1184,Bachelorette,6,06_KYLE_H,ELIMINATION-6,,0,0,0
1185,Bachelorette,6,06_PHIL_K,ELIMINATION-6,,0,0,0
1186,Bachelorette,6,06_TYLER_M,ELIMINATION-6,,0,0,0
1187,Bachelorette,5,05_ED_S,ELIMINATION-6,,1,0,0
1188,Bachelorette,5,05_KIPTYN_L,ELIMINATION-6,R,0,0,1
1189,Bachelorette,5,05_REID_R,ELIMINATION-6,R,0,0,1
1190,Bachelorette,5,05_WES_H,ELIMINATION-6,,0,0,0
1191,Bachelorette,5,05_JESSE_K,ELIMINATION-6,,0,0,0
1192,Bachelorette,5,05_MICHAEL_S,ELIMINATION-6,,0,0,0
1193,Bachelorette,5,05_JAKE_P,ELIMINATION-6,E,0,0,0
1194,Bachelorette,5,05_TANNER_P,ELIMINATION-6,E,0,0,0
1195,Bachelorette,5,05_ROBBY_D,ELIMINATION-6,ED,0,0,0
1196,Bachelorette,5,05_MARK_H,ELIMINATION-6,,0,0,0
1197,Bachelorette,5,05_DAVID_G,ELIMINATION-6,,0,0,0
1198,Bachelorette,5,05_JUAN_B,ELIMINATION-6,,0,0,0
1199,Bachelorette,5,05_MIKE_S,ELIMINATION-6,,0,0,0
1200,Bachelorette,5,05_BRAD_S,ELIMINATION-6,,0,0,0
1201,Bachelorette,5,05_TANNER_F,ELIMINATION-6,,0,0,0
1202,Bachelorette,5,05_SASHA_P,ELIMINATION-6,,0,0,0
1203,Bachelorette,5,05_BRIAN_D,ELIMINATION-6,,0,0,0
1204,Bachelorette,5,05_JULIEN_H,ELIMINATION-6,,0,0,0
1205,Bachelorette,5,05_MATHUE_J,ELIMINATION-6,,0,0,0
1206,Bachelorette,5,05_SIMON_A,ELIMINATION-6,,0,0,0
1207,Bachelorette,5,05_ADAM_D,ELIMINATION-6,,0,0,0
1208,Bachelorette,5,05_BRIAN_V,ELIMINATION-6,,0,0,0
1209,Bachelorette,5,05_BRYCE_H,ELIMINATION-6,,0,0,0
1210,Bachelorette,5,05_CALEB_K,ELIMINATION-6,,0,0,0
1211,Bachelorette,5,05_GREG_B,ELIMINATION-6,,0,0,0
1212,Bachelorette,5,05_JOHN_H,ELIMINATION-6,,0,0,0
1213,Bachelorette,5,05_JOHN_P,ELIMINATION-6,,0,0,0
1214,Bachelorette,5,05_JOSH_Y,ELIMINATION-6,,0,0,0
1215,Bachelorette,5,05_KYLE_Y,ELIMINATION-6,,0,0,0
1216,Bachelorette,5,05_STEPHEN_R,ELIMINATION-6,,0,0,0
1217,Bachelorette,4,04_JESSE_C,ELIMINATION-6,,1,0,0
1218,Bachelorette,4,04_JASON_M,ELIMINATION-6,,0,0,0
1219,Bachelorette,4,04_JEREMY_A,ELIMINATION-6,,0,0,0
1220,Bachelorette,4,04_GRAHAM_B,ELIMINATION-6,E,0,0,0
1221,Bachelorette,4,04_SEAN_R,ELIMINATION-6,,0,0,0
1222,Bachelorette,4,04_BLAINE_T,ELIMINATION-6,,0,0,0
1223,Bachelorette,4,04_FREDERICK_G,ELIMINATION-6,,0,0,0
1224,Bachelorette,4,04_ROBERT_F,ELIMINATION-6,,0,0,0
1225,Bachelorette,4,04_PAUL_B,ELIMINATION-6,,0,0,0
1226,Bachelorette,4,04_RONALD_M,ELIMINATION-6,,0,0,0
1227,Bachelorette,4,04_RICHARD_M,ELIMINATION-6,,0,0,0
1228,Bachelorette,4,04_CHRISTOPHER_B,ELIMINATION-6,,0,0,0
1229,Bachelorette,4,04_ERIC_P,ELIMINATION-6,,0,0,0
1230,Bachelorette,4,04_RYAN_H,ELIMINATION-6,,0,0,0
1231,Bachelorette,4,04_BRIAN_W,ELIMINATION-6,,0,0,0
1232,Bachelorette,4,04_BRIAN_W,ELIMINATION-6,,0,0,0
1233,Bachelorette,4,04_CHANDLER_F,ELIMINATION-6,,0,0,0
1234,Bachelorette,4,04_DONATO_C,ELIMINATION-6,,0,0,0
1235,Bachelorette,4,04_GREGORY_M,ELIMINATION-6,,0,0,0
1236,Bachelorette,4,04_JEFFREY_H,ELIMINATION-6,,0,0,0
1237,Bachelorette,4,04_JONATHAN_K,ELIMINATION-6,,0,0,0
1238,Bachelorette,4,04_LUKE_H,ELIMINATION-6,,0,0,0
1239,Bachelorette,4,04_PATRICK_C,ELIMINATION-6,,0,0,0
1240,Bachelorette,4,04_PATRICK_D,ELIMINATION-6,,0,0,0
1241,Bachelorette,4,04_SPERO_S,ELIMINATION-6,,0,0,0
1242,Bachelorette,12,12_JORDAN_R,ELIMINATION-7,,1,0,0
1243,Bachelorette,12,12_ROBBY_H,ELIMINATION-7,R,0,0,1
1244,Bachelorette,12,12_CHASE_M,ELIMINATION-7,,0,0,0
1245,Bachelorette,12,12_LUKE_P,ELIMINATION-7,,0,0,0
1246,Bachelorette,12,12_JAMES_T,ELIMINATION-7,E,0,0,0
1247,Bachelorette,12,12_ALEX_W,ELIMINATION-7,ED,0,0,0
1248,Bachelorette,12,12_DEREK_P,ELIMINATION-7,,0,0,0
1249,Bachelorette,12,12_WELLS_A,ELIMINATION-7,,0,0,0
1250,Bachelorette,12,12_VINCENT_V,ELIMINATION-7,,0,0,0
1251,Bachelorette,12,12_GRANT_K,ELIMINATION-7,,0,0,0
1252,Bachelorette,12,12_EVAN_B,ELIMINATION-7,,0,0,0
1253,Bachelorette,12,12_JAMES_F,ELIMINATION-7,,0,0,0
1254,Bachelorette,12,12_DANIEL_M,ELIMINATION-7,,0,0,0
1255,Bachelorette,12,12_CHAD_J,ELIMINATION-7,,0,0,0
1256,Bachelorette,12,12_NICK_B,ELIMINATION-7,,0,0,0
1257,Bachelorette,12,12_CHRISTIAN_B,ELIMINATION-7,,0,0,0
1258,Bachelorette,12,12_ALI_Z,ELIMINATION-7,,0,0,0
1259,Bachelorette,12,12_WILL_H,ELIMINATION-7,,0,0,0
1260,Bachelorette,12,12_JAMES_S,ELIMINATION-7,,0,0,0
1261,Bachelorette,12,12_BRANDON_H,ELIMINATION-7,,0,0,0
1262,Bachelorette,12,12_SAL_D,ELIMINATION-7,,0,0,0
1263,Bachelorette,12,12_PETER_M,ELIMINATION-7,,0,0,0
1264,Bachelorette,12,12_NICK_S,ELIMINATION-7,,0,0,0
1265,Bachelorette,12,12_JONATHAN_H,ELIMINATION-7,,0,0,0
1266,Bachelorette,12,12_JAKE_P,ELIMINATION-7,,0,0,0
1267,Bachelorette,12,12_COLEY_K,ELIMINATION-7,,0,0,0
1268,Bachelorette,11,11_SHAWN_B,ELIMINATION-7,,1,0,0
1269,Bachelorette,11,11_NICK_V,ELIMINATION-7,,0,0,0
1270,Bachelorette,11,11_BEN_H,ELIMINATION-7,,0,0,0
1271,Bachelorette,11,11_JARED_H,ELIMINATION-7,E,0,0,0
1272,Bachelorette,11,11_JOE_B,ELIMINATION-7,ED,0,0,0
1273,Bachelorette,11,11_CHRIS_S,ELIMINATION-7,ED,0,0,0
1274,Bachelorette,11,11_BEN_Z,ELIMINATION-7,,0,0,0
1275,Bachelorette,11,11_TANNER_T,ELIMINATION-7,,0,0,0
1276,Bachelorette,11,11_JJ_L,ELIMINATION-7,,0,0,0
1277,Bachelorette,11,11_JOSHUA_A,ELIMINATION-7,,0,0,0
1278,Bachelorette,11,11_JUSTIN_R,ELIMINATION-7,,0,0,0
1279,Bachelorette,11,11_IAN_T,ELIMINATION-7,,0,0,0
1280,Bachelorette,11,11_COREY_S,ELIMINATION-7,,0,0,0
1281,Bachelorette,11,11_JONATHAN_H,ELIMINATION-7,,0,0,0
1282,Bachelorette,11,11_RYAN_B,ELIMINATION-7,,0,0,0
1283,Bachelorette,11,11_CLINT_A,ELIMINATION-7,,0,0,0
1284,Bachelorette,11,11_TONY_H,ELIMINATION-7,,0,0,0
1285,Bachelorette,11,11_CORY_S,ELIMINATION-7,,0,0,0
1286,Bachelorette,11,11_DANIEL_F,ELIMINATION-7,,0,0,0
1287,Bachelorette,11,11_KUPAH_J,ELIMINATION-7,,0,0,0
1288,Bachelorette,11,11_BRADLEY_C,ELIMINATION-7,,0,0,0
1289,Bachelorette,11,11_DAVID_X,ELIMINATION-7,,0,0,0
1290,Bachelorette,11,11_JOSH_S,ELIMINATION-7,,0,0,0
1291,Bachelorette,11,11_SHAWN_E,ELIMINATION-7,,0,0,0
1292,Bachelorette,11,11_BRADY_T,ELIMINATION-7,,0,0,0
1293,Bachelorette,11,11_RYAN_M,ELIMINATION-7,,0,0,0
1294,Bachelorette,10,10_JOSH_M,ELIMINATION-7,,1,0,0
1295,Bachelorette,10,10_NICK_V,ELIMINATION-7,R,0,0,1
1296,Bachelorette,10,10_CHRIS_S,ELIMINATION-7,,0,0,0
1297,Bachelorette,10,10_MARCUS_G,ELIMINATION-7,,0,0,0
1298,Bachelorette,10,10_BRIAN_O,ELIMINATION-7,E,0,0,0
1299,Bachelorette,10,10_DYLAN_P,ELIMINATION-7,E,0,0,0
1300,Bachelorette,10,10_JJ_O,ELIMINATION-7,,0,0,0
1301,Bachelorette,10,10_CODY_S,ELIMINATION-7,,0,0,0
1302,Bachelorette,10,10_ANDREW_P,ELIMINATION-7,,0,0,0
1303,Bachelorette,10,10_MARQUEL_M,ELIMINATION-7,,0,0,0
1304,Bachelorette,10,10_PATRICK_J,ELIMINATION-7,,0,0,0
1305,Bachelorette,10,10_TASOS_H,ELIMINATION-7,,0,0,0
1306,Bachelorette,10,10_ERIC_H,ELIMINATION-7,,0,0,0
1307,Bachelorette,10,10_BRADLEY_W,ELIMINATION-7,,0,0,0
1308,Bachelorette,10,10_BRETT_M,ELIMINATION-7,,0,0,0
1309,Bachelorette,10,10_RON_W,ELIMINATION-7,,0,0,0
1310,Bachelorette,10,10_CARL_K,ELIMINATION-7,,0,0,0
1311,Bachelorette,10,10_CRAIG_M,ELIMINATION-7,,0,0,0
1312,Bachelorette,10,10_NICK_S,ELIMINATION-7,,0,0,0
1313,Bachelorette,10,10_EMIL_S,ELIMINATION-7,,0,0,0
1314,Bachelorette,10,10_JASON_L,ELIMINATION-7,,0,0,0
1315,Bachelorette,10,10_JOSH_B,ELIMINATION-7,,0,0,0
1316,Bachelorette,10,10_MIKE_C,ELIMINATION-7,,0,0,0
1317,Bachelorette,10,10_RUDIE_D,ELIMINATION-7,,0,0,0
1318,Bachelorette,10,10_STEVEN_W,ELIMINATION-7,,0,0,0
1319,Bachelorette,9,09_CHRIS_S,ELIMINATION-7,,1,0,0
1320,Bachelorette,9,09_DREW_K,ELIMINATION-7,R,0,0,1
1321,Bachelorette,9,09_BROOKS_F,ELIMINATION-7,,0,0,0
1322,Bachelorette,9,09_ZAK_W,ELIMINATION-7,,0,0,0
1323,Bachelorette,9,09_MICHAEL_G,ELIMINATION-7,E,0,0,0
1324,Bachelorette,9,09_JAMES_C,ELIMINATION-7,,0,0,0
1325,Bachelorette,9,09_JUAN_G,ELIMINATION-7,,0,0,0
1326,Bachelorette,9,09_KASEY_S,ELIMINATION-7,,0,0,0
1327,Bachelorette,9,09_MIKEY_T,ELIMINATION-7,,0,0,0
1328,Bachelorette,9,09_BEN_S,ELIMINATION-7,,0,0,0
1329,Bachelorette,9,09_BRYDEN_V,ELIMINATION-7,,0,0,0
1330,Bachelorette,9,09_ZACK_K,ELIMINATION-7,,0,0,0
1331,Bachelorette,9,09_BRAD_M,ELIMINATION-7,,0,0,0
1332,Bachelorette,9,09_BRANDON_A,ELIMINATION-7,,0,0,0
1333,Bachelorette,9,09_DAN_C,ELIMINATION-7,,0,0,0
1334,Bachelorette,9,09_BRIAN_J,ELIMINATION-7,,0,0,0
1335,Bachelorette,9,09_NICK_M,ELIMINATION-7,,0,0,0
1336,Bachelorette,9,09_ROBERT_G,ELIMINATION-7,,0,0,0
1337,Bachelorette,9,09_WILL_R,ELIMINATION-7,,0,0,0
1338,Bachelorette,9,09_DIOGO_C,ELIMINATION-7,,0,0,0
1339,Bachelorette,9,09_LARRY_B,ELIMINATION-7,,0,0,0
1340,Bachelorette,9,09_MICAH_X,ELIMINATION-7,,0,0,0
1341,Bachelorette,9,09_MIKE_X,ELIMINATION-7,,0,0,0
1342,Bachelorette,9,09_NICK_R,ELIMINATION-7,,0,0,0
1343,Bachelorette,9,09_JONATHAN_V,ELIMINATION-7,,0,0,0
1344,Bachelorette,8,08_JEF_H,ELIMINATION-7,,1,0,0
1345,Bachelorette,8,08_ARIE_L,ELIMINATION-7,,0,0,0
1346,Bachelorette,8,08_SEAN_L,ELIMINATION-7,R,0,0,1
1347,Bachelorette,8,08_CHRIS_B,ELIMINATION-7,,0,0,0
1348,Bachelorette,8,08_JOHN_W,ELIMINATION-7,E,0,0,0
1349,Bachelorette,8,08_DOUG_C,ELIMINATION-7,ED,0,0,0
1350,Bachelorette,8,08_RYAN_B,ELIMINATION-7,,0,0,0
1351,Bachelorette,8,08_TRAVIS_P,ELIMINATION-7,,0,0,0
1352,Bachelorette,8,08_ALEJANDRO_V,ELIMINATION-7,,0,0,0
1353,Bachelorette,8,08_KALON_M,ELIMINATION-7,,0,0,0
1354,Bachelorette,8,08_CHARLIE_G,ELIMINATION-7,,0,0,0
1355,Bachelorette,8,08_MICHAEL_N,ELIMINATION-7,,0,0,0
1356,Bachelorette,8,08_NATHAN_B,ELIMINATION-7,,0,0,0
1357,Bachelorette,8,08_STEVIE_A,ELIMINATION-7,,0,0,0
1358,Bachelorette,8,08_ALESSANDRO_G,ELIMINATION-7,,0,0,0
1359,Bachelorette,8,08_TONY_P,ELIMINATION-7,,0,0,0
1360,Bachelorette,8,08_AARON_M,ELIMINATION-7,,0,0,0
1361,Bachelorette,8,08_KYLE_D,ELIMINATION-7,,0,0,0
1362,Bachelorette,8,08_JOE_G,ELIMINATION-7,,0,0,0
1363,Bachelorette,8,08_BRENT_R,ELIMINATION-7,,0,0,0
1364,Bachelorette,8,08_DAVID_H,ELIMINATION-7,,0,0,0
1365,Bachelorette,8,08_JACKSON_L,ELIMINATION-7,,0,0,0
1366,Bachelorette,8,08_JEANPAUL_L,ELIMINATION-7,,0,0,0
1367,Bachelorette,8,08_LERONE_A,ELIMINATION-7,,0,0,0
1368,Bachelorette,8,08_RANDY_W,ELIMINATION-7,,0,0,0
1369,Bachelorette,6,06_ROBERT_M,ELIMINATION-7,,1,0,0
1370,Bachelorette,6,06_CHRIS_L,ELIMINATION-7,,0,0,0
1371,Bachelorette,6,06_FRANK_N,ELIMINATION-7,,0,0,0
1372,Bachelorette,6,06_KIRK_D,ELIMINATION-7,,0,0,0
1373,Bachelorette,6,06_TY_B,ELIMINATION-7,E,0,0,0
1374,Bachelorette,6,06_CRAIG_R,ELIMINATION-7,,0,0,0
1375,Bachelorette,6,06_JUSTIN_R,ELIMINATION-7,,0,0,0
1376,Bachelorette,6,06_CHRIS_N,ELIMINATION-7,,0,0,0
1377,Bachelorette,6,06_KASEY_K,ELIMINATION-7,,0,0,0
1378,Bachelorette,6,06_JESSE_B,ELIMINATION-7,,0,0,0
1379,Bachelorette,6,06_JONATHAN_N,ELIMINATION-7,,0,0,0
1380,Bachelorette,6,06_JOHN_C,ELIMINATION-7,,0,0,0
1381,Bachelorette,6,06_STEVE_K,ELIMINATION-7,,0,0,0
1382,Bachelorette,6,06_HUNTER_W,ELIMINATION-7,,0,0,0
1383,Bachelorette,6,06_CHRIS_H,ELIMINATION-7,,0,0,0
1384,Bachelorette,6,06_CRAIG_M,ELIMINATION-7,,0,0,0
1385,Bachelorette,6,06_TYLER_V,ELIMINATION-7,,0,0,0
1386,Bachelorette,6,06_DEREK_X,ELIMINATION-7,,0,0,0
1387,Bachelorette,6,06_DERRICK_S,ELIMINATION-7,,0,0,0
1388,Bachelorette,6,06_JASON_W,ELIMINATION-7,,0,0,0
1389,Bachelorette,6,06_JAY_R,ELIMINATION-7,,0,0,0
1390,Bachelorette,6,06_JOHN_N,ELIMINATION-7,,0,0,0
1391,Bachelorette,6,06_KYLE_H,ELIMINATION-7,,0,0,0
1392,Bachelorette,6,06_PHIL_K,ELIMINATION-7,,0,0,0
1393,Bachelorette,6,06_TYLER_M,ELIMINATION-7,,0,0,0
1394,Bachelorette,5,05_ED_S,ELIMINATION-7,,1,0,0
1395,Bachelorette,5,05_KIPTYN_L,ELIMINATION-7,,0,0,0
1396,Bachelorette,5,05_REID_R,ELIMINATION-7,,0,0,0
1397,Bachelorette,5,05_WES_H,ELIMINATION-7,,0,0,0
1398,Bachelorette,5,05_JESSE_K,ELIMINATION-7,E,0,0,0
1399,Bachelorette,5,05_MICHAEL_S,ELIMINATION-7,E,0,0,0
1400,Bachelorette,5,05_JAKE_P,ELIMINATION-7,,0,0,0
1401,Bachelorette,5,05_TANNER_P,ELIMINATION-7,,0,0,0
1402,Bachelorette,5,05_ROBBY_D,ELIMINATION-7,,0,0,0
1403,Bachelorette,5,05_MARK_H,ELIMINATION-7,,0,0,0
1404,Bachelorette,5,05_DAVID_G,ELIMINATION-7,,0,0,0
1405,Bachelorette,5,05_JUAN_B,ELIMINATION-7,,0,0,0
1406,Bachelorette,5,05_MIKE_S,ELIMINATION-7,,0,0,0
1407,Bachelorette,5,05_BRAD_S,ELIMINATION-7,,0,0,0
1408,Bachelorette,5,05_TANNER_F,ELIMINATION-7,,0,0,0
1409,Bachelorette,5,05_SASHA_P,ELIMINATION-7,,0,0,0
1410,Bachelorette,5,05_BRIAN_D,ELIMINATION-7,,0,0,0
1411,Bachelorette,5,05_JULIEN_H,ELIMINATION-7,,0,0,0
1412,Bachelorette,5,05_MATHUE_J,ELIMINATION-7,,0,0,0
1413,Bachelorette,5,05_SIMON_A,ELIMINATION-7,,0,0,0
1414,Bachelorette,5,05_ADAM_D,ELIMINATION-7,,0,0,0
1415,Bachelorette,5,05_BRIAN_V,ELIMINATION-7,,0,0,0
1416,Bachelorette,5,05_BRYCE_H,ELIMINATION-7,,0,0,0
1417,Bachelorette,5,05_CALEB_K,ELIMINATION-7,,0,0,0
1418,Bachelorette,5,05_GREG_B,ELIMINATION-7,,0,0,0
1419,Bachelorette,5,05_JOHN_H,ELIMINATION-7,,0,0,0
1420,Bachelorette,5,05_JOHN_P,ELIMINATION-7,,0,0,0
1421,Bachelorette,5,05_JOSH_Y,ELIMINATION-7,,0,0,0
1422,Bachelorette,5,05_KYLE_Y,ELIMINATION-7,,0,0,0
1423,Bachelorette,5,05_STEPHEN_R,ELIMINATION-7,,0,0,0
1424,Bachelorette,4,04_JESSE_C,ELIMINATION-7,,1,0,0
1425,Bachelorette,4,04_JASON_M,ELIMINATION-7,,0,0,0
1426,Bachelorette,4,04_JEREMY_A,ELIMINATION-7,E,0,0,0
1427,Bachelorette,4,04_GRAHAM_B,ELIMINATION-7,,0,0,0
1428,Bachelorette,4,04_SEAN_R,ELIMINATION-7,,0,0,0
1429,Bachelorette,4,04_BLAINE_T,ELIMINATION-7,,0,0,0
1430,Bachelorette,4,04_FREDERICK_G,ELIMINATION-7,,0,0,0
1431,Bachelorette,4,04_ROBERT_F,ELIMINATION-7,,0,0,0
1432,Bachelorette,4,04_PAUL_B,ELIMINATION-7,,0,0,0
1433,Bachelorette,4,04_RONALD_M,ELIMINATION-7,,0,0,0
1434,Bachelorette,4,04_RICHARD_M,ELIMINATION-7,,0,0,0
1435,Bachelorette,4,04_CHRISTOPHER_B,ELIMINATION-7,,0,0,0
1436,Bachelorette,4,04_ERIC_P,ELIMINATION-7,,0,0,0
1437,Bachelorette,4,04_RYAN_H,ELIMINATION-7,,0,0,0
1438,Bachelorette,4,04_BRIAN_W,ELIMINATION-7,,0,0,0
1439,Bachelorette,4,04_BRIAN_W,ELIMINATION-7,,0,0,0
1440,Bachelorette,4,04_CHANDLER_F,ELIMINATION-7,,0,0,0
1441,Bachelorette,4,04_DONATO_C,ELIMINATION-7,,0,0,0
1442,Bachelorette,4,04_GREGORY_M,ELIMINATION-7,,0,0,0
1443,Bachelorette,4,04_JEFFREY_H,ELIMINATION-7,,0,0,0
1444,Bachelorette,4,04_JONATHAN_K,ELIMINATION-7,,0,0,0
1445,Bachelorette,4,04_LUKE_H,ELIMINATION-7,,0,0,0
1446,Bachelorette,4,04_PATRICK_C,ELIMINATION-7,,0,0,0
1447,Bachelorette,4,04_PATRICK_D,ELIMINATION-7,,0,0,0
1448,Bachelorette,4,04_SPERO_S,ELIMINATION-7,,0,0,0
1449,Bachelorette,12,12_JORDAN_R,ELIMINATION-8,,1,0,0
1450,Bachelorette,12,12_ROBBY_H,ELIMINATION-8,,0,0,0
1451,Bachelorette,12,12_CHASE_M,ELIMINATION-8,,0,0,0
1452,Bachelorette,12,12_LUKE_P,ELIMINATION-8,E,0,0,0
1453,Bachelorette,12,12_JAMES_T,ELIMINATION-8,,0,0,0
1454,Bachelorette,12,12_ALEX_W,ELIMINATION-8,,0,0,0
1455,Bachelorette,12,12_DEREK_P,ELIMINATION-8,,0,0,0
1456,Bachelorette,12,12_WELLS_A,ELIMINATION-8,,0,0,0
1457,Bachelorette,12,12_VINCENT_V,ELIMINATION-8,,0,0,0
1458,Bachelorette,12,12_GRANT_K,ELIMINATION-8,,0,0,0
1459,Bachelorette,12,12_EVAN_B,ELIMINATION-8,,0,0,0
1460,Bachelorette,12,12_JAMES_F,ELIMINATION-8,,0,0,0
1461,Bachelorette,12,12_DANIEL_M,ELIMINATION-8,,0,0,0
1462,Bachelorette,12,12_CHAD_J,ELIMINATION-8,,0,0,0
1463,Bachelorette,12,12_NICK_B,ELIMINATION-8,,0,0,0
1464,Bachelorette,12,12_CHRISTIAN_B,ELIMINATION-8,,0,0,0
1465,Bachelorette,12,12_ALI_Z,ELIMINATION-8,,0,0,0
1466,Bachelorette,12,12_WILL_H,ELIMINATION-8,,0,0,0
1467,Bachelorette,12,12_JAMES_S,ELIMINATION-8,,0,0,0
1468,Bachelorette,12,12_BRANDON_H,ELIMINATION-8,,0,0,0
